fullname,Followers,retweets,tweets,timestamp,tweet_id,url,username
Maryam Nawaz Sharif,8000000,2695,"Great News for Pak. Kudos to our security forces, our agencies and DG isi who successfully Led the operation. Pakistan Zindabad 🇵🇰",2023-05-24 17:20:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1661421802156077056,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5038,Repent to Allah for the atrocities you have been doing on the innocent. Apologize to Nawaz Sharif and everyone whom you made falsely and hurt them. The knots that you have to open with your teeth you have applied yourself. Sometimes the mountain of arrogance and arrogance used to be a mark of lessons today,2023-05-17 18:11:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1658898144187514883,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2831,"Thrillled to Announce 35k+ Online Registrations! Thank you for choosing #MSF!

But we're not stopping here. Before the formal launch of #MSF in June Insha'Allah, we seeking vibrant students to power our district organisting committees.

Are you up for Shaping Futures & Rebuilding Pakistan? PMLN's #MSF2023 Membership Drive

Scan, Fill the Form, and join us. Let's make a difference Teogether!",2023-05-18 15:40:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1659222545504129024,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2645,MSF 'Special Students' Chapter/Wing also being created. Heartwarming ❤️,2023-05-18 17:19:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1659247419836735489,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4814,"Whoever tries to make it look like a crackdown on a 'Political Party' is intentitively dishonest. PTI Always a gang that was giant Birth to write Reasons & Except Violence, Destruction & Foul Play, It Never Stood For Anyhing Else. It is being of them being allowed to operate in the garb of a political party, unhindered & unmarried that the heart wrenching 9th May Incident Happy.",2023-05-17 14:29:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1658842169489104896,@MaryamNSharif
Maryam Nawaz Sharif,8000000,7142,"Seeing and reading it was that political leaders and workers are not afraid, they make brave arrests for ideology, they are encouraged by imprisonment, do not refrain from making the greatest sacrifices, suffer unacceptable losses. But for the first time in history, a revolutionary party has also come up with a plaster on the leg, keeping buckets on the head, sitting on wheelchairs, hiding in hospitals, courtrooms and bathrooms and leaving shoes. New date of money! 🤭🫢 🤭🫢",2023-05-16 12:04:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1658443253224734721,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5580,"How many criminals you call billions of robbers call Good To CU? Do you call Mercedes by calling each one from the Registrar? Even shifts from jail to rest houses? Everyone on the same way rains in remand? Everyone says to call ten family members, chat and sleep?",2023-05-16 07:59:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1658381655235756032,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2770,Women 💕,2023-05-15 19:59:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1658200476243066880,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5937,When the public gets out 🙌,2023-05-15 19:46:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1658197103745843200,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2534,"Improvement for the people, praise!
Thanks Dar sir",2023-05-15 18:19:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1658175391717273601,@MaryamNSharif
Maryam Nawaz Sharif,8000000,7141,"Think, sitting in the biggest chair of justice, decisions of the destiny of the state are being made to enter the saucers, sons and children or for their financial interests.
In the history of the world, such a disgusting judicial joke may not have happened to any state till date. Imran and the imposing Imran are the culprits of Pakistan and deserves a real punishment. The state is waiting for justice!",2023-04-29 10:36:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1652260550854729732,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5790,Bandial Court!,2023-05-13 17:20:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1657435757794189314,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1542,Well Done @marriyum_A 👏,2023-05-01 12:00:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1653006411771543552,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3099,OMG! That would he do that! It is very touching think,2023-05-05 20:31:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1654584618559963138,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2282,YouTube.com/watch?v=watch?v=49pxo3oc…,2023-05-08 06:18:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1655457030075826177,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2209,😂 😂,2023-05-02 16:11:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1653432132641910786,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5485,"After the arrest of the temptation, the people did not go out anywhere in Pakistan. Only the trained blacks have come out who have been training in Zaman Park for the past several months. The audios that surfaced today have also proved that the sabotage was planned by Imran Khan himself and that the installations were marked where he was to be attacked in case of his arrest.
The people have also seen these PTI terrorists with their own eyes and refused to be part of any protest.
This is a huge slap on the face of Imran Khan's destructive politics. The government should not use any concession from these miscreants.",2023-05-10 12:53:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1656281287756492800,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5238,Don't come from attending a pressure rally on the leg? Or only comes from appearing in court?,2023-05-03 08:29:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1653678109261176833,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6108,"It was even more happy to release a bandit like you. Eat Drink Gossip and go to the rest house and sleep comfortably. 60 billion is theft, then what happened! We are!",2023-05-13 17:38:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1657440172831809536,@MaryamNSharif
Maryam Nawaz Sharif,8000000,7062,"The plane that MM Alam killed within a minute, you and your invaders burned this symbol of national pride and burned it. Imran you worthy to be called a Pakistani? Do you have any relationship with this soil? who are you? Who has sent you?",2023-05-14 13:37:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1657741997908832261,@MaryamNSharif
Maryam Nawaz Sharif,8000000,7554,"Where decisions are not the constitution and the law, but on the basis of the likes and dislikes of Begums/Saas, there will be temptation and chaos and construction and development will only be a dream. I had said before, Chief Justice! It is the judiciary of Pakistan, not Joyland!",2023-04-23 11:24:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1650098198759833600,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6717,"Those who retire these are the circumstances, think when they were abusing their powers when they were sitting on their chairs in the chairs of power. The face and alliance are being humiliated every day.",2023-04-29 10:27:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1652258213578899457,@MaryamNSharif
Maryam Nawaz Sharif,8000000,7821,The Chief Justice was delighted to meet the 60 billion consumer of the national exchequer today and even more happiness was released by the culprit. One of the biggest responsible attacks on the country's most important and sensitive installations is the Chief Justice who has become a shield of temptation and is spraying oil on fire in the country. You leave the position of Chief Justice and join the PTI like your mother -in -law.,2023-05-11 13:16:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1656649589024505856,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4214,"Not of the Supreme Court, of the mother -in -law!",2023-04-23 11:39:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1650102040721342464,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3131,"Let's go to the court on the same excuse. If you go, your own thieves will open and have to answer, which is evidenced in their own voice.",2023-05-04 15:47:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1654150746818985990,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2004,❤️,2023-04-25 18:18:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1650927210641981441,@MaryamNSharif
Maryam Nawaz Sharif,8000000,7017,"Being a Chief Justice does not mean giving the state to the slavery of a person who burned every symbol of national dignity and national defense through his pet hooligans. In any case, prevent him from arresting him, making him a royal guest. Keeping it, lifting its flags is an insult to the martyrs and the Ghazis, besides every Pakistani, whose every sign was attacked.
Chief Justice! You are no longer the judiciary, the constitution and the law system has become a threat to justice and national security. You have lost your dignity after becoming the facilitator of a terrorist playing with the country's destiny- if you are using your chair for Imran's politics, now be prepared for political reaction.",2023-05-12 13:59:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1657022580803379202,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1717,Alhamdolillah 🙏🏼,2023-05-15 09:36:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1658043760146776064,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5387,"The temptation is hiding in court for fear of arrest. If it is wrong to arrest the court, is it a new law to allow a criminal to make the court his shelter? Shame on this double standard!",2023-05-12 14:03:00+00:00,1.66E+18,https://twitter.com/MaryamNSharif/status/1657023595090935808,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4966,Eid Mubarak,2023-04-21 16:37:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1649452356377927681,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5765,Allah Hafiz,2023-04-10 21:36:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1645541200907100164,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6708,🕋 ♥ 🤲🏼 🤲🏼,2023-04-13 19:56:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1646603281332948993,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1709,Happy Easter to our Christian Brothers & Sisters.,2023-04-09 07:34:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1644966929461919746,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3904,"The reference against the cjp has been filed by the govt/cabinet. Even if the Presidents it, let the world see the Evil-Nexus & Identify the Accomplices in Crime. It will further cement the fact that they are hand-in-glow with the cjp. #Gohomebandiyal",2023-04-07 15:12:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1644357379633614848,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2010,Probable they are used to lying & expert others to do that too. I do not have the requested info and do not want to say anything and was factically not correct.,2023-04-10 12:05:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1645397558682853378,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3431,Nawaz Sharif left his case on Allah! Now the world is watching!,2023-04-14 19:45:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1646962874751897611,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4395,Parliament Gallery Today. A Lesson & Moment Of Introspect for Those Those Who Conspired Against Him & Thought They Wound Finish Him Praise be to Allah Alon.,2023-04-10 12:19:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1645401108712390657,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2252,Pls bringling these most special Young men to meet me as I come back from umra insha Allah. Will be an honor & pleasure ❤️🤲🏼,2023-04-09 15:53:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1645092526104166402,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3803,May Allah bless,2023-04-10 16:11:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1645459577142493185,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6615,"Negotiations or dialogue are with political parties, not with terrorists and those who spread temptation. Remember that!",2023-04-20 14:31:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1649058218604396544,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3395,Or the parliament can file the reference. CJP & HIS FAVOURITE JUDGES Under Question Should Asked to Step Down Till the Decision. Fairness demands that justice be carried out smoothly & impartially.,2023-04-07 15:21:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1644359818130628608,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1421,Ataa @tararattaullah pls help.,2023-04-09 14:03:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1645064793106022400,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2814,Very Good hina. Masha'Allah you lived up to our expectations. Keep it up.,2023-04-11 12:32:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1645766808438226944,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3055,OMG! Both of them are consummate singers. Who are these Gems?,2023-04-09 17:57:00+00:00,1.65E+18,https://twitter.com/MaryamNSharif/status/1645123718664933377,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4813,"No cj has ever been accused of such misconduct. His Tilt Towards PTI is glaring. CJP Bandiyal Must resign.
#Gohomebandiyal",2023-04-07 11:53:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1644307450009468928,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6237,Cjp umar ata bandiyal has committed flagrant violations of law & constitution to favor iK/pti. This Blatant Abuse of Authority has Led to an unprecedented Revolt-Like Situation in the SC of Pak. Judges of Impeccable Repute Raised Serious questions on CJP's conduct & bias.,2023-04-07 11:52:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1644307129816215552,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4430,"Why Kamran Bhai Why Derful for us? We win by the power of Allah and the people. The horrible is for those who sit, select, select and those who become lame lols without facilitators! But note! It is not in the torture of Faiz! Bring it on!",2023-04-05 12:05:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1643585619514327040,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5663,Iftar Preps and What Iftar Without Fruit Chat! Sirf siyasat nahi kerte 😋,2023-04-05 11:51:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1643582246132019201,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5345,"You too corrupt and the judges who protect you. It is a network of corruption and accountability that is no longer to happen. You're drowning, new facilitators won't leave anywhere!",2023-04-03 11:45:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1642855799482351616,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3570,Justice Mandokhel is involved in the prayers that Allah Almighty has mercy on the Supreme Court of Pakistan. Amen!,2023-03-31 09:24:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641733072621010945,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4017,Israel's Attacks on Al-Aqsa Mosque & Gaza Are a Ruthless Assault on Palestinian lives & worship. A naked violation of human rights that demands by International Community. We stand with our Brothers & Sisters in this time of HeartBreak and Pain. #Freepalestine 🇵🇸,2023-04-05 11:03:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1643569941205995525,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2391,The religion of Allah is the religion and comes from the truth!,2023-03-31 15:02:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641818169982451712,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1807,Ladla's Supporters Wolld be called out. Awry scales would not be taken lying down.,2023-04-03 11:55:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1642858473963569154,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1938,"Wali, where are you from? Beautiful scenery in the background.",2023-04-02 08:28:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1642443791457038336,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2607,Sponge Bob Square Pants 🥹,2023-04-05 11:11:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1643572014437867520,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6258,"The judges whose own brothers should be trusted, raise the questions will have neither legal status nor moral. It is the responsibility of the entire nation to prevent the justice house from becoming the PTI House. The Oneman Show will lead to disaster.",2023-03-31 09:22:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641732572299378689,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4588,"Who fired shoes on the pictures of the judges when you received the title of the Constitution? From standing outside the courts to the truck, sitting in the Supreme Court, Pervaiz Elahi, in front of Naqvi, will be chased by the spots that your facilitators have placed on them.",2023-03-31 11:11:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641760051500023809,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5581,"The work done by Faiz, Khosa and Saqib Nisar in 2018 has now been taken over by this bench. The majority of the Supreme Court rebelled against this horrific and arrogant facilitation and the One Man Show. The time has come for Parliament to stop this facility with its constitutional and legal hands.",2023-04-04 10:53:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1643205240324251649,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5833,"So be! In the past, discouraging the truth is running out, they will still suffer. Remember that Nawaz Sharif's discount on a joke like Iqama remains intact today. You may have become a habit to hide the cowards hiding in black boxes!",2023-04-04 11:20:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1643211817580208128,@MaryamNSharif
Maryam Nawaz Sharif,8000000,7659,"Today's decision is the last of the conspiracy that begins the constitution and presented the Punjab Government on the plate of the Bench, Ladley Imran, to break the son, break you so that you are in the presence and supervision of facilitators like us. Selected.",2023-04-04 10:52:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1643205009293574144,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2846,Should not be easy for them. It is not 2018. No more favouring Ladla & No more scales askew. There will be a reaction.,2023-04-03 11:42:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1642855198086275076,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6745,It is not enough to reject the decision by the federal cabinet. Those who try to impose Ladley by blowing up the constitution and the law should stand in the lurch.,2023-04-04 11:02:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1643207475485724672,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5430,"The decision that the majority of the judges of the Supreme Court does not accept, we are being asked to decide! The decision that the honorable judge refuses to accept is being imposed on the nation! This is the first time heard!",2023-04-05 10:49:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1643566435065528323,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3679,"The Student Federation That was at the core of Pakistan Insha'Allah Being Relaunched Soon. Use the link or scan qr code to join MSF & Becom A Part of Most Vibrant & Progressive Student Body With the Aim To Rebuild 🇵🇰 & Realise Its full potential
bit.ly/3lwlbxj",2023-03-31 14:35:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641811539517665281,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3286,Understand that still!,2023-03-31 08:49:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641724422003236865,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2992,"Gen. Bajwa, Gen. Faiz, Saqib Nisar and the list is inexhaostible. There's Another List of Friends & Family, that he fleemished & lived off & then betrayed.",2023-03-30 14:18:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641444747146596352,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1832,Very Nice 👍,2023-03-31 18:38:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641872614703464448,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6668,This is the judiciary of Pakistan not a Joy Land where decisions should be made for your Begums and Children's Entertainment!,2023-03-29 13:11:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641065656400461825,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3095,🙏🏼🙏🏼🙏🏼 🙏🏼🙏🏼🙏🏼,2023-03-29 19:24:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641159484407001089,@MaryamNSharif
Maryam Nawaz Sharif,8000000,7069,"Before deciding the election, it will be decided why 4/3 was changed in 3/2? What were the goals behind it and who was involved? Without covering this most important point, emphasis is Will any decision hiding a decision against the law under the carpet will be acceptable? no way!",2023-03-28 12:06:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1640686819829334016,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3744,"When someone wrongs you, be patient, for Allah Swt has a plan for them.",2023-03-27 11:39:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1640317537911963648,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1899,This is the Crux of the Matter.,2023-03-28 07:12:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1640612825579024386,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1916,Allah Akbar! What is left will also speak! God willing!,2023-03-29 17:19:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641127960005558304,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4747,"It is also a joke to name a sacred object like the Constitution in the mouth of the first certified constitution in the history of Pakistan. The point is that the conspiracy you prepared with the help of new facilitators has been caught. Countries, states and institutions cannot follow the orders of terrorists and temptations like you. Now sit quietly!",2023-03-30 13:01:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641425407864872961,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3384,That's the Way!,2023-03-28 16:41:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1640756031067127808,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2843,"This is an undeniable truth. This mad guy has a history of using, Abusing & then abandoning not only only his fellow conspirators, but also his friends & benefactors. Judges Should Think Twice & Be on Guard.",2023-03-30 14:10:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641442837291225088,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6380,Khades,2023-03-29 13:15:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641066657379483650,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2161,"Soon, Insha'Allah!",2023-03-29 17:01:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641123434942939150,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3092,Now find out how much injustice happened to Nawaz Sharif? Tell the doers themselves! The glory of Allah!,2023-03-29 17:41:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1641133425594597379,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4363,"Whoever facilitated Imran, disgrace and disgrace became the destiny of him. Imran is a foreign agent whose responsibility is to create temptation and chaos in Pakistan so that this country does not move forward and every hand that rises to strengthen this vicious game will be considered part of the game.",2023-03-27 12:36:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1640331843697295362,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1089,Like what?,2023-03-26 18:17:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1640055459099885569,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2168,Brilliant Initiative. Well Done 👏,2023-03-26 18:02:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1640051564587917314,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2345,There's Another Missing 'F' Too.,2023-03-25 18:30:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1639696371270778880,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6252,"Read all the kids!

#LAHARERERAjectsfitna",2023-03-25 17:44:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1639684637642334209,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3424,Their entire politics revolve around appointments and are arranged according to the dates of appointments!,2023-03-25 17:36:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1639682706853199872,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2388,And the donkey escaped from the court without having to attend the crime and the fear of arrest! Coward!,2023-03-18 12:39:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1637071314996596736,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1643,❤ud,2023-03-20 20:07:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1637908854695501824,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3585,Ramadan cream,2023-03-22 17:14:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1638590002924855345,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3880,🌙🤲🏼 🌙🤲🏼,2023-03-22 18:04:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1638602680728731649,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3503,Pakistan live,2023-03-23 09:36:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1638836999191777281,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3730,Another terrorist organization adds to Pakistan!,2023-03-18 12:44:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1637072445550231552,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2850,Now what to say man! 🫢 🫢,2023-03-18 12:55:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1637075154051436545,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1369,Theft that is done!,2023-03-18 13:11:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1637079156285382656,@MaryamNSharif
Maryam Nawaz Sharif,8000000,6039,Terrorist harassed people in guaranteed park! Poor people have to pay the price for the cowardice of the donkey!,2023-03-18 13:00:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1637076545956347904,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2147,Hasan pls share your contact. Thank you.,2023-03-18 20:11:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1637185017662062595,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4749,May Allah Almighty keep everyone in your safety. Both,2023-03-21 17:05:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1638225218639372297,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4862,"Whatever the difficulty, the prime minister Shahbaz Sharif's part of it is higher. Everyone makes the announcements, but whoever goes down to make these announcements a reality is called Shahbaz Sharif. Insha'Allah Pakistan will defeat the problems.
#Free_ta_sast_patol",2023-03-24 12:42:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1639246210526760960,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1905,May Allah Exalt Shaheed Brig. Mustafa Kamal Barki in Ranks & May He Grant Sabar To His Family. Ameen.,2023-03-22 16:13:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1638574651084361728,@MaryamNSharif
Maryam Nawaz Sharif,8000000,2058,"Now the terrorist has come to know that his law on terrorism will come into force, so now he is remembered. After attacking the state, tearing dozens of police heads, burning police vehicles, operating petrol bombs and trained terrorists from bail park, he remembered the peace of peace!",2023-03-20 09:56:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1637754886111502337,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3198,"Mohsin Bhai, I Love, Respect & Own My Pashtoon Brothers AS MUCH AS II OWN SUDNE SINDH, BALOCHISTAN, GB & AJK. I know that you know that & won ascribe to me something that i naver event insinuated. Thank you. WARM Regards.",2023-03-19 15:44:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1637480185669853185,@MaryamNSharif
Maryam Nawaz Sharif,8000000,4230,"Shame? I was not sleeping, sleeping in the room when you raided, terrorists and weapons were recovered from your house, whose scenes were seen by the whole nation on the media today. Stop false plays and face the law a cowardly man! Even today, they fled the court door for fear of arrest.",2023-03-18 17:12:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1637139916302831617,@MaryamNSharif
Maryam Nawaz Sharif,8000000,1460,And my and the party from you!,2023-03-16 16:06:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1636398606457479168,@MaryamNSharif
Maryam Nawaz Sharif,8000000,3804,The doors of my bedroom broke! Forgot so quickly?,2023-03-14 15:10:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1635659621426659330,@MaryamNSharif
Maryam Nawaz Sharif,8000000,5192,"The whole nation is standing with courage and perseverance, but I am hiding under the bed with full courage and perseverance. I'm sticking from the bottom of the bed!",2023-03-14 14:02:00+00:00,1.64E+18,https://twitter.com/MaryamNSharif/status/1635642648169000961,@MaryamNSharif
